match_id,game_number,map_name,map_type,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
37267,1,Lijiang Tower,Control,Toronto Defiant,2021/05/30,Toronto Defiant,Houston Outlaws,1.0,0.46,2021
37266,1,Nepal,Control,Atlanta Reign,2021/05/30,Vancouver Titans,Atlanta Reign,0.11,1.0,2021
37266,1,Nepal,Control,Atlanta Reign,2021/05/30,Vancouver Titans,Atlanta Reign,0.0,1.01,2021
37265,1,Busan,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,0.99,1.0,2021
37265,1,Busan,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,1.0,0.43,2021
37265,1,Busan,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,0.84,1.0,2021
37265,5,Ilios,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,0.0,1.0,2021
37265,5,Ilios,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,1.0,0.99,2021
37265,5,Ilios,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,0.99,1.0,2021
37264,1,Nepal,Control,Boston Uprising,2021/06/03,Boston Uprising,Paris Eternal,0.37,1.0,2021
37264,1,Nepal,Control,Boston Uprising,2021/06/03,Boston Uprising,Paris Eternal,1.0,0.22,2021
37264,1,Nepal,Control,Boston Uprising,2021/06/03,Boston Uprising,Paris Eternal,1.0,0.0,2021
37264,5,Busan,Control,Paris Eternal,2021/06/03,Boston Uprising,Paris Eternal,0.0,1.0,2021
37264,5,Busan,Control,Paris Eternal,2021/06/03,Boston Uprising,Paris Eternal,1.0,0.79,2021
37264,5,Busan,Control,Paris Eternal,2021/06/03,Boston Uprising,Paris Eternal,0.82,1.0,2021
37263,1,Lijiang Tower,Control,Florida Mayhem,2021/06/03,Dallas Fuel,Florida Mayhem,1.0,0.99,2021
37263,1,Lijiang Tower,Control,Florida Mayhem,2021/06/03,Dallas Fuel,Florida Mayhem,0.95,1.0,2021
37263,1,Lijiang Tower,Control,Florida Mayhem,2021/06/03,Dallas Fuel,Florida Mayhem,0.91,1.0,2021
37263,5,Oasis,Control,Dallas Fuel,2021/06/03,Dallas Fuel,Florida Mayhem,1.0,0.0,2021
37263,5,Oasis,Control,Dallas Fuel,2021/06/03,Dallas Fuel,Florida Mayhem,1.0,0.99,2021
37240,1,Oasis,Control,Philadelphia Fusion,2021/06/04,Guangzhou Charge,Philadelphia Fusion,0.57,1.0,2021
37240,1,Oasis,Control,Philadelphia Fusion,2021/06/04,Guangzhou Charge,Philadelphia Fusion,0.93,1.0,2021
37239,1,Nepal,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.62,1.0,2021
37239,1,Nepal,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.44,1.0,2021
37239,5,Busan,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,1.0,0.99,2021
37239,5,Busan,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.0,1.0,2021
37239,5,Busan,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.0,1.0,2021
37238,1,Oasis,Control,Hangzhou Spark,2021/06/04,Los Angeles Valiant,Hangzhou Spark,0.23,1.0,2021
37238,1,Oasis,Control,Hangzhou Spark,2021/06/04,Los Angeles Valiant,Hangzhou Spark,0.64,1.0,2021
37262,1,Oasis,Control,Boston Uprising,2021/06/04,Boston Uprising,Los Angeles Gladiators,1.0,0.99,2021
37262,1,Oasis,Control,Boston Uprising,2021/06/04,Boston Uprising,Los Angeles Gladiators,1.0,0.99,2021
37261,1,Lijiang Tower,Control,San Francisco Shock,2021/06/04,San Francisco Shock,Vancouver Titans,1.0,0.43,2021
37261,1,Lijiang Tower,Control,San Francisco Shock,2021/06/04,San Francisco Shock,Vancouver Titans,1.0,0.99,2021
37260,1,Oasis,Control,Washington Justice,2021/06/04,Florida Mayhem,Washington Justice,0.51,1.0,2021
37260,1,Oasis,Control,Washington Justice,2021/06/04,Florida Mayhem,Washington Justice,0.99,1.0,2021
37237,1,Nepal,Control,Philadelphia Fusion,2021/06/05,Los Angeles Valiant,Philadelphia Fusion,0.35,1.0,2021
37237,1,Nepal,Control,Philadelphia Fusion,2021/06/05,Los Angeles Valiant,Philadelphia Fusion,0.92,1.0,2021
37236,1,Busan,Control,Seoul Dynasty,2021/06/05,Guangzhou Charge,Seoul Dynasty,0.33,1.0,2021
37236,1,Busan,Control,Seoul Dynasty,2021/06/05,Guangzhou Charge,Seoul Dynasty,1.0,0.7,2021
37236,1,Busan,Control,Seoul Dynasty,2021/06/05,Guangzhou Charge,Seoul Dynasty,0.3,1.0,2021
37235,1,Ilios,Control,Hangzhou Spark,2021/06/05,Chengdu Hunters,Hangzhou Spark,1.0,0.0,2021
37235,1,Ilios,Control,Hangzhou Spark,2021/06/05,Chengdu Hunters,Hangzhou Spark,0.99,1.0,2021
37235,1,Ilios,Control,Hangzhou Spark,2021/06/05,Chengdu Hunters,Hangzhou Spark,0.99,1.0,2021
37259,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/05,Paris Eternal,Los Angeles Gladiators,0.99,1.0,2021
37259,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/05,Paris Eternal,Los Angeles Gladiators,0.82,1.0,2021
37258,1,Oasis,Control,Dallas Fuel,2021/06/05,Vancouver Titans,Dallas Fuel,0.88,1.0,2021
37258,1,Oasis,Control,Dallas Fuel,2021/06/05,Vancouver Titans,Dallas Fuel,0.67,1.0,2021
37257,1,Nepal,Control,Washington Justice,2021/06/05,San Francisco Shock,Washington Justice,0.09,1.0,2021
37257,1,Nepal,Control,Washington Justice,2021/06/05,San Francisco Shock,Washington Justice,0.62,1.0,2021
37257,5,Busan,Control,San Francisco Shock,2021/06/05,San Francisco Shock,Washington Justice,1.0,0.99,2021
37257,5,Busan,Control,San Francisco Shock,2021/06/05,San Francisco Shock,Washington Justice,0.86,1.0,2021
37257,5,Busan,Control,San Francisco Shock,2021/06/05,San Francisco Shock,Washington Justice,1.0,0.77,2021
37394,1,Oasis,Control,Hangzhou Spark,2021/06/06,New York Excelsior,Hangzhou Spark,0.39,1.0,2021
37394,1,Oasis,Control,Hangzhou Spark,2021/06/06,New York Excelsior,Hangzhou Spark,0.55,1.0,2021
37393,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/06,Seoul Dynasty,Shanghai Dragons,0.0,1.0,2021
37393,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/06,Seoul Dynasty,Shanghai Dragons,0.0,1.0,2021
37404,1,Busan,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Houston Outlaws,0.99,0.74,2021
37404,1,Busan,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Houston Outlaws,1.0,0.74,2021
37404,1,Busan,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Houston Outlaws,1.0,0.07,2021
37403,1,Lijiang Tower,Control,Atlanta Reign,2021/06/06,Boston Uprising,Atlanta Reign,0.99,1.0,2021
37403,1,Lijiang Tower,Control,Atlanta Reign,2021/06/06,Boston Uprising,Atlanta Reign,0.09,1.0,2021
37402,1,Oasis,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Los Angeles Gladiators,1.0,0.56,2021
37402,1,Oasis,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Los Angeles Gladiators,0.99,1.0,2021
37402,1,Oasis,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Los Angeles Gladiators,1.0,0.99,2021
37401,1,Nepal,Control,Atlanta Reign,2021/06/06,Atlanta Reign,San Francisco Shock,1.0,0.0,2021
37401,1,Nepal,Control,Atlanta Reign,2021/06/06,Atlanta Reign,San Francisco Shock,1.0,0.85,2021
37355,1,Lijiang Tower,Control,Atlanta Reign,2021/06/11,New York Excelsior,Atlanta Reign,0.99,1.0,2021
37355,1,Lijiang Tower,Control,Atlanta Reign,2021/06/11,New York Excelsior,Atlanta Reign,0.44,1.0,2021
37356,1,Busan,Control,Dallas Fuel,2021/06/11,Dallas Fuel,Shanghai Dragons,1.0,0.56,2021
37356,1,Busan,Control,Dallas Fuel,2021/06/11,Dallas Fuel,Shanghai Dragons,1.0,0.66,2021
37357,1,Nepal,Control,Atlanta Reign,2021/06/12,Dallas Fuel,Atlanta Reign,0.75,1.0,2021
37357,1,Nepal,Control,Atlanta Reign,2021/06/12,Dallas Fuel,Atlanta Reign,1.0,0.0,2021
37357,1,Nepal,Control,Atlanta Reign,2021/06/12,Dallas Fuel,Atlanta Reign,0.99,1.0,2021
37360,1,Busan,Control,Shanghai Dragons,2021/06/12,New York Excelsior,Shanghai Dragons,0.47,1.0,2021
37360,1,Busan,Control,Shanghai Dragons,2021/06/12,New York Excelsior,Shanghai Dragons,0.0,1.0,2021
37359,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/12,Shanghai Dragons,Atlanta Reign,1.0,0.92,2021
37359,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/12,Shanghai Dragons,Atlanta Reign,0.53,1.0,2021
37359,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/12,Shanghai Dragons,Atlanta Reign,1.0,0.52,2021
37358,1,Lijiang Tower,Control,Dallas Fuel,2021/06/13,Shanghai Dragons,Dallas Fuel,0.45,1.0,2021
37358,1,Lijiang Tower,Control,Dallas Fuel,2021/06/13,Shanghai Dragons,Dallas Fuel,0.5,1.0,2021
37358,5,Busan,Control,Shanghai Dragons,2021/06/13,Shanghai Dragons,Dallas Fuel,0.4,1.0,2021
37358,5,Busan,Control,Shanghai Dragons,2021/06/13,Shanghai Dragons,Dallas Fuel,1.0,0.82,2021
37358,5,Busan,Control,Shanghai Dragons,2021/06/13,Shanghai Dragons,Dallas Fuel,1.0,0.99,2021
37314,1,Busan,Control,London Spitfire,2021/06/25,London Spitfire,Paris Eternal,1.0,0.82,2021
37314,1,Busan,Control,London Spitfire,2021/06/25,London Spitfire,Paris Eternal,1.0,0.0,2021
37313,1,Ilios,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.99,2021
37313,1,Ilios,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.99,2021
37313,5,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.99,2021
37313,5,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.0,2021
37330,1,Lijiang Tower,Control,Hangzhou Spark,2021/06/26,Hangzhou Spark,Los Angeles Valiant,0.99,1.0,2021
37330,1,Lijiang Tower,Control,Hangzhou Spark,2021/06/26,Hangzhou Spark,Los Angeles Valiant,1.0,0.52,2021
37330,1,Lijiang Tower,Control,Hangzhou Spark,2021/06/26,Hangzhou Spark,Los Angeles Valiant,1.0,0.8,2021
37329,1,Ilios,Control,Seoul Dynasty,2021/06/26,Seoul Dynasty,Chengdu Hunters,1.0,0.14,2021
37329,1,Ilios,Control,Seoul Dynasty,2021/06/26,Seoul Dynasty,Chengdu Hunters,1.0,0.37,2021
37328,1,Lijiang Tower,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.0,0.8,2021
37328,1,Lijiang Tower,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.0,0.55,2021
37328,5,Oasis,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,0.99,1.0,2021
37328,5,Oasis,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.0,0.38,2021
37328,5,Oasis,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.0,0.22,2021
37312,1,Oasis,Control,London Spitfire,2021/06/26,London Spitfire,San Francisco Shock,0.48,1.0,2021
37312,1,Oasis,Control,London Spitfire,2021/06/26,London Spitfire,San Francisco Shock,1.0,0.88,2021
37312,1,Oasis,Control,London Spitfire,2021/06/26,London Spitfire,San Francisco Shock,1.0,0.99,2021
37312,5,Nepal,Control,San Francisco Shock,2021/06/26,London Spitfire,San Francisco Shock,0.0,1.0,2021
37312,5,Nepal,Control,San Francisco Shock,2021/06/26,London Spitfire,San Francisco Shock,1.0,0.99,2021
37312,5,Nepal,Control,San Francisco Shock,2021/06/26,London Spitfire,San Francisco Shock,0.68,1.0,2021
37311,1,Ilios,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,1.0,0.06,2021
37311,1,Ilios,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,0.64,1.0,2021
37311,1,Ilios,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,0.54,1.0,2021
37311,5,Lijiang Tower,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,0.44,1.0,2021
37311,5,Lijiang Tower,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,0.49,1.0,2021
37310,1,Busan,Control,Boston Uprising,2021/06/26,Vancouver Titans,Boston Uprising,0.86,1.0,2021
37310,1,Busan,Control,Boston Uprising,2021/06/26,Vancouver Titans,Boston Uprising,0.93,1.0,2021
37327,1,Nepal,Control,Seoul Dynasty,2021/06/27,Hangzhou Spark,Seoul Dynasty,1.0,0.99,2021
37327,1,Nepal,Control,Seoul Dynasty,2021/06/27,Hangzhou Spark,Seoul Dynasty,0.0,1.0,2021
37327,1,Nepal,Control,Seoul Dynasty,2021/06/27,Hangzhou Spark,Seoul Dynasty,0.74,1.0,2021
37326,1,Busan,Control,Chengdu Hunters,2021/06/27,Chengdu Hunters,Guangzhou Charge,1.0,0.0,2021
37326,1,Busan,Control,Chengdu Hunters,2021/06/27,Chengdu Hunters,Guangzhou Charge,0.61,1.0,2021
37326,1,Busan,Control,Chengdu Hunters,2021/06/27,Chengdu Hunters,Guangzhou Charge,1.0,0.63,2021
37325,1,Ilios,Control,New York Excelsior,2021/06/27,New York Excelsior,Los Angeles Valiant,1.0,0.0,2021
37325,1,Ilios,Control,New York Excelsior,2021/06/27,New York Excelsior,Los Angeles Valiant,1.0,0.0,2021
37309,1,Oasis,Control,Los Angeles Gladiators,2021/06/27,Los Angeles Gladiators,Paris Eternal,1.0,0.29,2021
37309,1,Oasis,Control,Los Angeles Gladiators,2021/06/27,Los Angeles Gladiators,Paris Eternal,1.0,0.75,2021
37309,5,Nepal,Control,Paris Eternal,2021/06/27,Los Angeles Gladiators,Paris Eternal,0.96,1.0,2021
37309,5,Nepal,Control,Paris Eternal,2021/06/27,Los Angeles Gladiators,Paris Eternal,0.39,1.0,2021
37308,1,Nepal,Control,Boston Uprising,2021/06/27,Boston Uprising,Florida Mayhem,1.0,0.75,2021
37308,1,Nepal,Control,Boston Uprising,2021/06/27,Boston Uprising,Florida Mayhem,0.48,1.0,2021
37308,1,Nepal,Control,Boston Uprising,2021/06/27,Boston Uprising,Florida Mayhem,1.0,0.0,2021
37307,1,Oasis,Control,Toronto Defiant,2021/06/27,Toronto Defiant,Vancouver Titans,1.0,0.99,2021
37307,1,Oasis,Control,Toronto Defiant,2021/06/27,Toronto Defiant,Vancouver Titans,0.99,1.0,2021
37307,1,Oasis,Control,Toronto Defiant,2021/06/27,Toronto Defiant,Vancouver Titans,1.0,0.41,2021
37306,1,Nepal,Control,San Francisco Shock,2021/07/02,Paris Eternal,San Francisco Shock,1.0,0.76,2021
37306,1,Nepal,Control,San Francisco Shock,2021/07/02,Paris Eternal,San Francisco Shock,0.97,1.0,2021
37306,1,Nepal,Control,San Francisco Shock,2021/07/02,Paris Eternal,San Francisco Shock,0.72,1.0,2021
37305,1,Busan,Control,Atlanta Reign,2021/07/02,Washington Justice,Atlanta Reign,1.0,0.98,2021
37305,1,Busan,Control,Atlanta Reign,2021/07/02,Washington Justice,Atlanta Reign,0.64,1.0,2021
37305,1,Busan,Control,Atlanta Reign,2021/07/02,Washington Justice,Atlanta Reign,0.77,1.0,2021
37324,1,Ilios,Control,Philadelphia Fusion,2021/07/03,Philadelphia Fusion,Guangzhou Charge,1.0,0.99,2021
37324,1,Ilios,Control,Philadelphia Fusion,2021/07/03,Philadelphia Fusion,Guangzhou Charge,1.0,0.0,2021
37323,1,Busan,Control,Shanghai Dragons,2021/07/03,Seoul Dynasty,Shanghai Dragons,0.71,1.0,2021
37323,1,Busan,Control,Shanghai Dragons,2021/07/03,Seoul Dynasty,Shanghai Dragons,0.0,1.0,2021
37304,1,Lijiang Tower,Control,Paris Eternal,2021/07/03,Paris Eternal,Vancouver Titans,1.0,0.4,2021
37304,1,Lijiang Tower,Control,Paris Eternal,2021/07/03,Paris Eternal,Vancouver Titans,1.0,0.99,2021
37303,1,Lijiang Tower,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,0.66,1.0,2021
37303,1,Lijiang Tower,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.0,0.0,2021
37303,1,Lijiang Tower,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.0,0.36,2021
37303,5,Oasis,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.0,0.0,2021
37303,5,Oasis,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.0,0.4,2021
37302,1,Busan,Control,San Francisco Shock,2021/07/03,Houston Outlaws,San Francisco Shock,1.0,0.99,2021
37302,1,Busan,Control,San Francisco Shock,2021/07/03,Houston Outlaws,San Francisco Shock,0.0,1.0,2021
37302,1,Busan,Control,San Francisco Shock,2021/07/03,Houston Outlaws,San Francisco Shock,0.96,1.0,2021
37322,1,Oasis,Control,Guangzhou Charge,2021/07/04,Seoul Dynasty,Guangzhou Charge,0.57,1.0,2021
37322,1,Oasis,Control,Guangzhou Charge,2021/07/04,Seoul Dynasty,Guangzhou Charge,1.0,0.83,2021
37322,1,Oasis,Control,Guangzhou Charge,2021/07/04,Seoul Dynasty,Guangzhou Charge,0.67,1.0,2021
37322,5,Nepal,Control,Seoul Dynasty,2021/07/04,Seoul Dynasty,Guangzhou Charge,1.0,0.64,2021
37322,5,Nepal,Control,Seoul Dynasty,2021/07/04,Seoul Dynasty,Guangzhou Charge,0.0,1.0,2021
37322,5,Nepal,Control,Seoul Dynasty,2021/07/04,Seoul Dynasty,Guangzhou Charge,1.0,0.66,2021
37321,1,Lijiang Tower,Control,Shanghai Dragons,2021/07/04,Philadelphia Fusion,Shanghai Dragons,1.0,0.99,2021
37321,1,Lijiang Tower,Control,Shanghai Dragons,2021/07/04,Philadelphia Fusion,Shanghai Dragons,0.62,1.0,2021
37321,1,Lijiang Tower,Control,Shanghai Dragons,2021/07/04,Philadelphia Fusion,Shanghai Dragons,0.53,1.0,2021
37301,1,Nepal,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,1.0,0.99,2021
37301,1,Nepal,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,0.87,1.0,2021
37301,1,Nepal,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,0.99,1.0,2021
37301,5,Busan,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,0.85,1.0,2021
37301,5,Busan,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,0.0,1.0,2021
37300,1,Nepal,Control,Houston Outlaws,2021/07/04,Vancouver Titans,Houston Outlaws,0.0,1.0,2021
37300,1,Nepal,Control,Houston Outlaws,2021/07/04,Vancouver Titans,Houston Outlaws,0.9,1.0,2021
37299,1,Oasis,Control,Washington Justice,2021/07/04,Washington Justice,Florida Mayhem,1.0,0.67,2021
37299,1,Oasis,Control,Washington Justice,2021/07/04,Washington Justice,Florida Mayhem,1.0,0.0,2021
37298,1,Ilios,Control,Atlanta Reign,2021/07/08,Atlanta Reign,London Spitfire,0.99,1.0,2021
37298,1,Ilios,Control,Atlanta Reign,2021/07/08,Atlanta Reign,London Spitfire,1.0,0.73,2021
37298,1,Ilios,Control,Atlanta Reign,2021/07/08,Atlanta Reign,London Spitfire,1.0,0.0,2021
37297,1,Ilios,Control,Boston Uprising,2021/07/08,Boston Uprising,Houston Outlaws,1.0,0.82,2021
37297,1,Ilios,Control,Boston Uprising,2021/07/08,Boston Uprising,Houston Outlaws,1.0,0.41,2021
37320,1,Oasis,Control,New York Excelsior,2021/07/09,Hangzhou Spark,New York Excelsior,1.0,0.0,2021
37320,1,Oasis,Control,New York Excelsior,2021/07/09,Hangzhou Spark,New York Excelsior,0.73,1.0,2021
37320,1,Oasis,Control,New York Excelsior,2021/07/09,Hangzhou Spark,New York Excelsior,0.77,1.0,2021
37320,5,Nepal,Control,Hangzhou Spark,2021/07/09,Hangzhou Spark,New York Excelsior,1.0,0.0,2021
37320,5,Nepal,Control,Hangzhou Spark,2021/07/09,Hangzhou Spark,New York Excelsior,1.01,0.21,2021
37319,1,Nepal,Control,Philadelphia Fusion,2021/07/09,Chengdu Hunters,Philadelphia Fusion,0.64,1.0,2021
37319,1,Nepal,Control,Philadelphia Fusion,2021/07/09,Chengdu Hunters,Philadelphia Fusion,0.0,1.0,2021
37319,5,Busan,Control,Chengdu Hunters,2021/07/09,Chengdu Hunters,Philadelphia Fusion,1.0,0.8,2021
37319,5,Busan,Control,Chengdu Hunters,2021/07/09,Chengdu Hunters,Philadelphia Fusion,1.0,0.0,2021
37318,1,Nepal,Control,Shanghai Dragons,2021/07/09,Los Angeles Valiant,Shanghai Dragons,0.22,1.0,2021
37318,1,Nepal,Control,Shanghai Dragons,2021/07/09,Los Angeles Valiant,Shanghai Dragons,1.0,0.64,2021
37318,1,Nepal,Control,Shanghai Dragons,2021/07/09,Los Angeles Valiant,Shanghai Dragons,0.91,1.0,2021
37296,1,Lijiang Tower,Control,Washington Justice,2021/07/09,Washington Justice,London Spitfire,1.0,0.34,2021
37296,1,Lijiang Tower,Control,Washington Justice,2021/07/09,Washington Justice,London Spitfire,1.0,0.99,2021
37295,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/07/09,Los Angeles Gladiators,Toronto Defiant,1.0,0.0,2021
37295,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/07/09,Los Angeles Gladiators,Toronto Defiant,0.99,1.0,2021
37295,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/07/09,Los Angeles Gladiators,Toronto Defiant,1.0,0.84,2021
37294,1,Oasis,Control,Dallas Fuel,2021/07/09,Dallas Fuel,Houston Outlaws,1.0,0.0,2021
37294,1,Oasis,Control,Dallas Fuel,2021/07/09,Dallas Fuel,Houston Outlaws,1.0,0.74,2021
37317,1,Busan,Control,New York Excelsior,2021/07/10,New York Excelsior,Philadelphia Fusion,0.99,1.0,2021
37317,1,Busan,Control,New York Excelsior,2021/07/10,New York Excelsior,Philadelphia Fusion,1.0,0.98,2021
37317,1,Busan,Control,New York Excelsior,2021/07/10,New York Excelsior,Philadelphia Fusion,1.0,0.99,2021
37316,1,Oasis,Control,Chengdu Hunters,2021/07/10,Los Angeles Valiant,Chengdu Hunters,0.99,1.0,2021
37316,1,Oasis,Control,Chengdu Hunters,2021/07/10,Los Angeles Valiant,Chengdu Hunters,0.0,1.0,2021
37315,1,Ilios,Control,Shanghai Dragons,2021/07/10,Hangzhou Spark,Shanghai Dragons,0.38,1.0,2021
37315,1,Ilios,Control,Shanghai Dragons,2021/07/10,Hangzhou Spark,Shanghai Dragons,0.0,1.0,2021
37293,1,Lijiang Tower,Control,Atlanta Reign,2021/07/10,Atlanta Reign,Boston Uprising,1.0,0.83,2021
37293,1,Lijiang Tower,Control,Atlanta Reign,2021/07/10,Atlanta Reign,Boston Uprising,1.0,0.44,2021
37292,1,Busan,Control,Dallas Fuel,2021/07/10,Toronto Defiant,Dallas Fuel,0.27,1.0,2021
37292,1,Busan,Control,Dallas Fuel,2021/07/10,Toronto Defiant,Dallas Fuel,0.87,1.0,2021
37291,1,Nepal,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,0.0,1.0,2021
37291,1,Nepal,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.0,0.99,2021
37291,1,Nepal,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.0,0.0,2021
37291,5,Busan,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.0,0.76,2021
37291,5,Busan,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,0.1,1.0,2021
37291,5,Busan,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.0,0.39,2021
37406,1,Ilios,Control,Shanghai Dragons,2021/07/11,New York Excelsior,Shanghai Dragons,0.11,1.0,2021
37406,1,Ilios,Control,Shanghai Dragons,2021/07/11,New York Excelsior,Shanghai Dragons,0.98,1.0,2021
37405,1,Busan,Control,Seoul Dynasty,2021/07/11,Seoul Dynasty,Chengdu Hunters,1.0,0.83,2021
37405,1,Busan,Control,Seoul Dynasty,2021/07/11,Seoul Dynasty,Chengdu Hunters,0.99,1.0,2021
37405,1,Busan,Control,Seoul Dynasty,2021/07/11,Seoul Dynasty,Chengdu Hunters,1.0,0.99,2021
37405,5,Nepal,Control,Chengdu Hunters,2021/07/11,Seoul Dynasty,Chengdu Hunters,1.0,0.12,2021
37405,5,Nepal,Control,Chengdu Hunters,2021/07/11,Seoul Dynasty,Chengdu Hunters,0.17,1.0,2021
37405,5,Nepal,Control,Chengdu Hunters,2021/07/11,Seoul Dynasty,Chengdu Hunters,0.67,1.0,2021
37414,1,Oasis,Control,Paris Eternal,2021/07/11,Paris Eternal,Washington Justice,1.0,0.99,2021
37414,1,Oasis,Control,Paris Eternal,2021/07/11,Paris Eternal,Washington Justice,1.0,0.38,2021
37414,5,Busan,Control,Washington Justice,2021/07/11,Paris Eternal,Washington Justice,0.99,1.0,2021
37414,5,Busan,Control,Washington Justice,2021/07/11,Paris Eternal,Washington Justice,0.81,1.0,2021
37413,1,Ilios,Control,Los Angeles Gladiators,2021/07/11,Los Angeles Gladiators,Boston Uprising,1.0,0.99,2021
37413,1,Ilios,Control,Los Angeles Gladiators,2021/07/11,Los Angeles Gladiators,Boston Uprising,1.0,0.0,2021
37412,1,Lijiang Tower,Control,Washington Justice,2021/07/11,Washington Justice,Dallas Fuel,0.99,1.0,2021
37412,1,Lijiang Tower,Control,Washington Justice,2021/07/11,Washington Justice,Dallas Fuel,1.0,0.0,2021
37412,1,Lijiang Tower,Control,Washington Justice,2021/07/11,Washington Justice,Dallas Fuel,1.0,0.99,2021
37412,5,Nepal,Control,Dallas Fuel,2021/07/11,Washington Justice,Dallas Fuel,0.36,1.0,2021
37412,5,Nepal,Control,Dallas Fuel,2021/07/11,Washington Justice,Dallas Fuel,0.44,1.0,2021
37411,1,Lijiang Tower,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,0.0,1.0,2021
37411,1,Lijiang Tower,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,0.63,1.0,2021
37411,5,Nepal,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,1.0,0.0,2021
37411,5,Nepal,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,0.71,1.0,2021
37411,5,Nepal,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,0.99,1.0,2021
10223,4,Numbani,Hybrid,Los Angeles Valiant,2018/01/11,Los Angeles Valiant,San Francisco Shock,1.6838436712356364,0.594347694087915,2018
