round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
1/13/2018 5:26,1/13/2018 5:33,Overwatch League - Stage 1,10231,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Numbani,1,3,2,NULL,San Francisco Shock,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,71.78672791,0,66.39601135,0,NULL,NULL,3,0
1/13/2018 5:35,1/13/2018 5:43,Overwatch League - Stage 1,10231,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Numbani,3,3,2,NULL,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,66.13467407,71.78672791,0,66.39601135,NULL,NULL,2,3
1/13/2018 19:11,1/13/2018 19:19,Overwatch League - Stage 1,10232,1,London Spitfire,London Spitfire,Philadelphia Fusion,Junkertown,1,3,2,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,102.0056,0,0,240,NULL,NULL,3,0
1/13/2018 19:21,1/13/2018 19:30,Overwatch League - Stage 1,10232,1,London Spitfire,London Spitfire,Philadelphia Fusion,Junkertown,2,3,2,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,95.60676575,102.0056,0,0,NULL,NULL,2,3
1/13/2018 19:37,1/13/2018 19:45,Overwatch League - Stage 1,10232,2,London Spitfire,London Spitfire,Philadelphia Fusion,Horizon Lunar Colony,1,2,0,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,0,0,65.75001526,240,NULL,NULL,2,0
1/13/2018 19:47,1/13/2018 19:52,Overwatch League - Stage 1,10232,2,London Spitfire,London Spitfire,Philadelphia Fusion,Horizon Lunar Colony,2,2,0,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,0,0,65.75001526,NULL,NULL,0,2
1/13/2018 20:11,1/13/2018 20:16,Overwatch League - Stage 1,10232,3,London Spitfire,London Spitfire,Philadelphia Fusion,Ilios,1,2,0,Well,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,0,0,100,32,1,0
1/13/2018 20:17,1/13/2018 20:19,Overwatch League - Stage 1,10232,3,London Spitfire,London Spitfire,Philadelphia Fusion,Ilios,2,2,0,Ruins,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,0,0,100,0,2,0
1/13/2018 20:27,1/13/2018 20:31,Overwatch League - Stage 1,10232,4,London Spitfire,London Spitfire,Philadelphia Fusion,Numbani,1,3,0,NULL,London Spitfire,Philadelphia Fusion,Philadelphia Fusion,London Spitfire,71.79763794,0,199.7880249,0,NULL,NULL,3,0
1/13/2018 20:33,1/13/2018 20:38,Overwatch League - Stage 1,10232,4,London Spitfire,London Spitfire,Philadelphia Fusion,Numbani,3,3,0,NULL,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,71.79763794,0,199.7880249,NULL,NULL,0,3
1/13/2018 21:04,1/13/2018 21:13,Overwatch League - Stage 1,10233,1,New York Excelsior,Houston Outlaws,New York Excelsior,Junkertown,1,3,2,NULL,New York Excelsior,Houston Outlaws,Houston Outlaws,New York Excelsior,100.2749634,0,0,240,NULL,NULL,2,0
1/13/2018 21:14,1/13/2018 21:20,Overwatch League - Stage 1,10233,1,New York Excelsior,Houston Outlaws,New York Excelsior,Junkertown,2,3,2,NULL,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,100.2819824,100.2749634,146.8102264,0,NULL,NULL,3,2
1/13/2018 21:27,1/13/2018 21:34,Overwatch League - Stage 1,10233,2,New York Excelsior,New York Excelsior,Houston Outlaws,Temple of Anubis,1,2,1,NULL,New York Excelsior,Houston Outlaws,Houston Outlaws,New York Excelsior,0,0,103.7579651,240,NULL,NULL,2,0
1/13/2018 21:36,1/13/2018 21:44,Overwatch League - Stage 1,10233,2,New York Excelsior,New York Excelsior,Houston Outlaws,Temple of Anubis,2,2,1,NULL,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,0,0,0,103.7579651,NULL,NULL,1,2
1/13/2018 22:02,1/13/2018 22:06,Overwatch League - Stage 1,10233,3,New York Excelsior,New York Excelsior,Houston Outlaws,Ilios,1,2,0,Well,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,0,0,0,0,100,86,1,0
1/13/2018 22:07,1/13/2018 22:11,Overwatch League - Stage 1,10233,3,New York Excelsior,New York Excelsior,Houston Outlaws,Ilios,2,2,0,Ruins,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,0,0,0,0,100,39,2,0
1/13/2018 22:18,1/13/2018 22:23,Overwatch League - Stage 1,10233,4,New York Excelsior,New York Excelsior,Houston Outlaws,Numbani,1,3,1,NULL,New York Excelsior,Houston Outlaws,Houston Outlaws,New York Excelsior,71.80210876,0,218.5200043,0,NULL,NULL,3,0
1/13/2018 22:24,1/13/2018 22:31,Overwatch League - Stage 1,10233,4,New York Excelsior,New York Excelsior,Houston Outlaws,Numbani,3,3,1,NULL,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,95.03216553,71.80210876,0,218.5200043,NULL,NULL,1,3
1/13/2018 22:58,1/13/2018 23:06,Overwatch League - Stage 1,10234,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Junkertown,1,4,3,NULL,Seoul Dynasty,Los Angeles Gladiators,Los Angeles Gladiators,Seoul Dynasty,102.0043182,0,13.14128876,240,NULL,NULL,3,0
1/13/2018 23:08,1/13/2018 23:15,Overwatch League - Stage 1,10234,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Junkertown,2,4,3,NULL,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,101.9916687,102.0043182,66.73045349,60,NULL,NULL,3,3
1/13/2018 23:17,1/13/2018 23:19,Overwatch League - Stage 1,10234,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Junkertown,3,4,3,NULL,Seoul Dynasty,Los Angeles Gladiators,Los Angeles Gladiators,Seoul Dynasty,23.89340973,101.9916687,0,66.73045349,NULL,NULL,4,3
1/13/2018 23:20,1/13/2018 23:21,Overwatch League - Stage 1,10234,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Junkertown,4,4,3,NULL,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,29.85329628,23.89340973,0,0,NULL,NULL,3,4
1/13/2018 23:29,1/13/2018 23:30,Overwatch League - Stage 1,10234,2,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Horizon Lunar Colony,1,3,2,NULL,Seoul Dynasty,Los Angeles Gladiators,Los Angeles Gladiators,Seoul Dynasty,0,0,373.6849976,240,NULL,NULL,2,0
1/13/2018 23:32,1/13/2018 23:41,Overwatch League - Stage 1,10234,2,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Horizon Lunar Colony,2,3,2,NULL,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,0,0,0,373.6849976,NULL,NULL,2,2
1/13/2018 23:43,1/13/2018 23:47,Overwatch League - Stage 1,10234,2,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Horizon Lunar Colony,3,3,2,NULL,Seoul Dynasty,Los Angeles Gladiators,Los Angeles Gladiators,Seoul Dynasty,0,0,131.2400208,0,NULL,NULL,3,2
1/14/2018 0:05,1/14/2018 0:09,Overwatch League - Stage 1,10234,3,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Ilios,1,2,0,Ruins,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,0,0,0,0,100,61,1,0
1/14/2018 0:10,1/14/2018 0:15,Overwatch League - Stage 1,10234,3,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Ilios,2,2,0,Lighthouse,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,0,0,0,0,100,91,2,0
1/14/2018 0:22,1/14/2018 0:28,Overwatch League - Stage 1,10234,4,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Numbani,1,3,0,NULL,Seoul Dynasty,Los Angeles Gladiators,Los Angeles Gladiators,Seoul Dynasty,71.79805756,0,102.4669952,0,NULL,NULL,3,0
1/14/2018 0:30,1/14/2018 0:34,Overwatch League - Stage 1,10234,4,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Numbani,3,3,0,NULL,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,0,71.79805756,0,102.4669952,NULL,NULL,0,3
1/18/2018 0:09,1/18/2018 0:16,Overwatch League - Stage 1,10235,1,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,Dorado,1,1,0,NULL,San Francisco Shock,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,83.6359024,0,0,240,NULL,NULL,1,0
1/18/2018 0:18,1/18/2018 0:23,Overwatch League - Stage 1,10235,1,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,Dorado,2,1,0,NULL,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,76.83233643,83.6359024,0,0,NULL,NULL,0,1
1/18/2018 0:31,1/18/2018 0:39,Overwatch League - Stage 1,10235,2,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,Temple of Anubis,1,2,1,NULL,San Francisco Shock,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,0,0,0,240,NULL,NULL,1,0
1/18/2018 0:41,1/18/2018 0:46,Overwatch League - Stage 1,10235,2,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,Temple of Anubis,2,2,1,NULL,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,0,0,170.9370117,0,NULL,NULL,2,1
1/18/2018 1:04,1/18/2018 1:09,Overwatch League - Stage 1,10235,3,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,Oasis,1,2,1,City Center,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,0,0,0,0,100,94,1,0
1/18/2018 1:10,1/18/2018 1:13,Overwatch League - Stage 1,10235,3,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,Oasis,2,2,1,Gardens,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,0,0,0,0,0,100,1,1
1/18/2018 1:13,1/18/2018 1:17,Overwatch League - Stage 1,10235,3,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,Oasis,3,2,1,University,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,0,0,0,0,41,100,1,2
1/18/2018 1:24,1/18/2018 1:33,Overwatch League - Stage 1,10235,4,Philadelphia Fusion,draw,draw,Eichenwalde,1,3,3,NULL,San Francisco Shock,Philadelphia Fusion,Philadelphia Fusion,San Francisco Shock,67.73522949,0,0,0,NULL,NULL,3,0
1/18/2018 1:35,1/18/2018 1:41,Overwatch League - Stage 1,10235,4,Philadelphia Fusion,draw,draw,Eichenwalde,3,3,3,NULL,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,67.73705292,67.73522949,117.7700348,0,NULL,NULL,3,3
1/18/2018 1:42,1/18/2018 1:45,Overwatch League - Stage 1,10235,4,Philadelphia Fusion,draw,draw,Eichenwalde,5,3,3,NULL,Philadelphia Fusion,San Francisco Shock,Philadelphia Fusion,San Francisco Shock,0,67.73522949,0,0,NULL,NULL,3,3
1/18/2018 2:10,1/18/2018 2:17,Overwatch League - Stage 1,10236,1,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Dorado,1,2,1,NULL,Florida Mayhem,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,82.31724548,0,0,240,NULL,NULL,1,0
1/18/2018 2:19,1/18/2018 2:25,Overwatch League - Stage 1,10236,1,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Dorado,2,2,1,NULL,Seoul Dynasty,Florida Mayhem,Seoul Dynasty,Florida Mayhem,82.32605743,82.31724548,4.862937927,0,NULL,NULL,2,1
1/18/2018 2:33,1/18/2018 2:41,Overwatch League - Stage 1,10236,2,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Horizon Lunar Colony,1,2,1,NULL,Florida Mayhem,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,0,0,0,240,NULL,NULL,1,0
1/18/2018 2:43,1/18/2018 2:48,Overwatch League - Stage 1,10236,2,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Horizon Lunar Colony,2,2,1,NULL,Seoul Dynasty,Florida Mayhem,Seoul Dynasty,Florida Mayhem,0,0,169.7820129,0,NULL,NULL,2,1
1/18/2018 3:05,1/18/2018 3:10,Overwatch League - Stage 1,10236,3,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Oasis,1,2,0,Gardens,Florida Mayhem,Seoul Dynasty,Florida Mayhem,Seoul Dynasty,0,0,0,0,86,100,0,1
1/18/2018 3:11,1/18/2018 3:16,Overwatch League - Stage 1,10236,3,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Oasis,2,2,0,University,Florida Mayhem,Seoul Dynasty,Florida Mayhem,Seoul Dynasty,0,0,0,0,78,100,0,2
1/18/2018 3:23,1/18/2018 3:31,Overwatch League - Stage 1,10236,4,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Eichenwalde,1,3,2,NULL,Florida Mayhem,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,27.54078674,0,0,0,NULL,NULL,2,0
1/18/2018 3:33,1/18/2018 3:40,Overwatch League - Stage 1,10236,4,Seoul Dynasty,Seoul Dynasty,Florida Mayhem,Eichenwalde,3,3,2,NULL,Seoul Dynasty,Florida Mayhem,Seoul Dynasty,Florida Mayhem,27.552742,27.54078674,51.43000031,0,NULL,NULL,3,2
1/18/2018 4:08,1/18/2018 4:12,Overwatch League - Stage 1,10237,1,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Junkertown,1,3,0,NULL,Houston Outlaws,Shanghai Dragons,Shanghai Dragons,Houston Outlaws,102.0222778,0,205.4878693,240,NULL,NULL,3,0
1/18/2018 4:14,1/18/2018 4:18,Overwatch League - Stage 1,10237,1,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Junkertown,2,3,0,NULL,Shanghai Dragons,Houston Outlaws,Shanghai Dragons,Houston Outlaws,33.10509491,102.0222778,0,205.4878693,NULL,NULL,0,3
1/18/2018 4:26,1/18/2018 4:29,Overwatch League - Stage 1,10237,2,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Horizon Lunar Colony,1,2,1,NULL,Houston Outlaws,Shanghai Dragons,Shanghai Dragons,Houston Outlaws,0,0,249.6870117,240,NULL,NULL,2,0
1/18/2018 4:31,1/18/2018 4:40,Overwatch League - Stage 1,10237,2,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Horizon Lunar Colony,2,2,1,NULL,Shanghai Dragons,Houston Outlaws,Shanghai Dragons,Houston Outlaws,0,0,0,249.6870117,NULL,NULL,1,2
1/18/2018 4:55,1/18/2018 4:59,Overwatch League - Stage 1,10237,3,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Oasis,1,2,0,Gardens,Houston Outlaws,Shanghai Dragons,Houston Outlaws,Shanghai Dragons,0,0,0,0,100,54,1,0
1/18/2018 5:00,1/18/2018 5:04,Overwatch League - Stage 1,10237,3,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Oasis,2,2,0,University,Houston Outlaws,Shanghai Dragons,Houston Outlaws,Shanghai Dragons,0,0,0,0,100,63,2,0
1/18/2018 5:12,1/18/2018 5:15,Overwatch League - Stage 1,10237,4,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Numbani,1,3,1,NULL,Houston Outlaws,Shanghai Dragons,Shanghai Dragons,Houston Outlaws,71.79937744,0,288.0580139,0,NULL,NULL,3,0
1/18/2018 5:17,1/18/2018 5:24,Overwatch League - Stage 1,10237,4,Houston Outlaws,Houston Outlaws,Shanghai Dragons,Numbani,3,3,1,NULL,Shanghai Dragons,Houston Outlaws,Shanghai Dragons,Houston Outlaws,95.92024231,71.79937744,0,288.0580139,NULL,NULL,1,3
1/18/2018 22:09,1/18/2018 22:13,Overwatch League - Stage 1,10238,1,Houston Outlaws,Houston Outlaws,Dallas Fuel,Junkertown,1,1,0,NULL,Dallas Fuel,Houston Outlaws,Houston Outlaws,Dallas Fuel,89.18589783,0,0,240,NULL,NULL,0,0
1/18/2018 22:15,1/18/2018 22:17,Overwatch League - Stage 1,10238,1,Houston Outlaws,Houston Outlaws,Dallas Fuel,Junkertown,2,1,0,NULL,Houston Outlaws,Dallas Fuel,Houston Outlaws,Dallas Fuel,89.19500732,89.18589783,163.4409637,0,NULL,NULL,1,0
1/18/2018 22:25,1/18/2018 22:33,Overwatch League - Stage 1,10238,2,Houston Outlaws,Houston Outlaws,Dallas Fuel,Horizon Lunar Colony,1,2,1,NULL,Dallas Fuel,Houston Outlaws,Houston Outlaws,Dallas Fuel,0,0,0,240,NULL,NULL,1,0
1/18/2018 22:35,1/18/2018 22:37,Overwatch League - Stage 1,10238,2,Houston Outlaws,Houston Outlaws,Dallas Fuel,Horizon Lunar Colony,2,2,1,NULL,Houston Outlaws,Dallas Fuel,Houston Outlaws,Dallas Fuel,0,0,370.8710327,0,NULL,NULL,2,1
1/18/2018 22:54,1/18/2018 22:58,Overwatch League - Stage 1,10238,3,Houston Outlaws,Houston Outlaws,Dallas Fuel,Oasis,1,2,0,University,Dallas Fuel,Houston Outlaws,Dallas Fuel,Houston Outlaws,0,0,0,0,38,100,0,1
1/18/2018 22:59,1/18/2018 23:03,Overwatch League - Stage 1,10238,3,Houston Outlaws,Houston Outlaws,Dallas Fuel,Oasis,2,2,0,City Center,Dallas Fuel,Houston Outlaws,Dallas Fuel,Houston Outlaws,0,0,0,0,38,100,0,2
1/18/2018 23:10,1/18/2018 23:17,Overwatch League - Stage 1,10238,4,Houston Outlaws,Houston Outlaws,Dallas Fuel,Eichenwalde,1,2,1,NULL,Dallas Fuel,Houston Outlaws,Houston Outlaws,Dallas Fuel,93.10437775,0,0,0,NULL,NULL,1,0
1/18/2018 23:19,1/18/2018 23:24,Overwatch League - Stage 1,10238,4,Houston Outlaws,Houston Outlaws,Dallas Fuel,Eichenwalde,3,2,1,NULL,Houston Outlaws,Dallas Fuel,Houston Outlaws,Dallas Fuel,93.10659027,93.10437775,66.81100464,0,NULL,NULL,2,1
1/19/2018 0:03,1/19/2018 0:11,Overwatch League - Stage 1,10239,1,New York Excelsior,New York Excelsior,Los Angeles Valiant,Junkertown,1,3,1,NULL,New York Excelsior,Los Angeles Valiant,Los Angeles Valiant,New York Excelsior,102.0935059,0,0,240,NULL,NULL,3,0
1/19/2018 0:13,1/19/2018 0:20,Overwatch League - Stage 1,10239,1,New York Excelsior,New York Excelsior,Los Angeles Valiant,Junkertown,2,3,1,NULL,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,New York Excelsior,60.28469849,102.0935059,0,0,NULL,NULL,1,3
1/19/2018 0:30,1/19/2018 0:38,Overwatch League - Stage 1,10239,2,New York Excelsior,New York Excelsior,Los Angeles Valiant,Horizon Lunar Colony,1,1,0,NULL,New York Excelsior,Los Angeles Valiant,Los Angeles Valiant,New York Excelsior,0,0,0,240,NULL,NULL,1,0
1/19/2018 0:40,1/19/2018 0:44,Overwatch League - Stage 1,10239,2,New York Excelsior,New York Excelsior,Los Angeles Valiant,Horizon Lunar Colony,2,1,0,NULL,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,New York Excelsior,0,0,0,0,NULL,NULL,0,1
1/19/2018 1:05,1/19/2018 1:10,Overwatch League - Stage 1,10239,3,New York Excelsior,New York Excelsior,Los Angeles Valiant,Oasis,1,2,1,City Center,New York Excelsior,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,0,0,0,0,100,74,1,0
1/19/2018 1:10,1/19/2018 1:16,Overwatch League - Stage 1,10239,3,New York Excelsior,New York Excelsior,Los Angeles Valiant,Oasis,2,2,1,Gardens,New York Excelsior,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,0,0,0,0,99,100,1,1
1/19/2018 1:17,1/19/2018 1:20,Overwatch League - Stage 1,10239,3,New York Excelsior,New York Excelsior,Los Angeles Valiant,Oasis,3,2,1,University,New York Excelsior,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,0,0,0,0,100,16,2,1
1/19/2018 1:28,1/19/2018 1:33,Overwatch League - Stage 1,10239,4,New York Excelsior,draw,draw,Numbani,1,3,3,NULL,New York Excelsior,Los Angeles Valiant,Los Angeles Valiant,New York Excelsior,71.80102539,0,165.2009888,0,NULL,NULL,3,0
1/19/2018 1:35,1/19/2018 1:43,Overwatch League - Stage 1,10239,4,New York Excelsior,draw,draw,Numbani,3,3,3,NULL,Los Angeles Valiant,New York Excelsior,Los Angeles Valiant,New York Excelsior,71.79051971,71.80102539,0,165.2009888,NULL,NULL,3,3
1/19/2018 1:44,1/19/2018 1:47,Overwatch League - Stage 1,10239,4,New York Excelsior,draw,draw,Numbani,5,3,3,NULL,New York Excelsior,Los Angeles Valiant,Los Angeles Valiant,New York Excelsior,0,71.79051971,0,0,NULL,NULL,3,3
1/19/2018 2:11,1/19/2018 2:21,Overwatch League - Stage 1,10240,1,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Junkertown,1,2,1,NULL,Philadelphia Fusion,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,97.787323,0,0,240,NULL,NULL,2,0
1/19/2018 2:23,1/19/2018 2:30,Overwatch League - Stage 1,10240,1,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Junkertown,2,2,1,NULL,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,66.31407166,97.787323,0,0,NULL,NULL,1,2
1/19/2018 2:37,1/19/2018 2:44,Overwatch League - Stage 1,10240,2,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Temple of Anubis,1,3,2,NULL,Philadelphia Fusion,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,0,0,66.02801514,240,NULL,NULL,2,0
1/19/2018 2:46,1/19/2018 2:54,Overwatch League - Stage 1,10240,2,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Temple of Anubis,2,3,2,NULL,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,0,0,0,66.02801514,NULL,NULL,2,2
1/19/2018 2:56,1/19/2018 2:57,Overwatch League - Stage 1,10240,2,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Temple of Anubis,3,3,2,NULL,Philadelphia Fusion,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,0,0,5.366020203,0,NULL,NULL,3,2
1/19/2018 3:13,1/19/2018 3:16,Overwatch League - Stage 1,10240,3,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Ilios,1,2,1,Well,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,0,0,0,0,40,100,0,1
1/19/2018 3:17,1/19/2018 3:23,Overwatch League - Stage 1,10240,3,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Ilios,2,2,1,Lighthouse,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,0,0,0,0,100,99,1,1
1/19/2018 3:24,1/19/2018 3:27,Overwatch League - Stage 1,10240,3,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Ilios,3,2,1,Ruins,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,0,0,0,0,0,100,1,2
1/19/2018 3:35,1/19/2018 3:43,Overwatch League - Stage 1,10240,4,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Numbani,1,3,2,NULL,Philadelphia Fusion,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,66.73069763,0,0,0,NULL,NULL,2,0
1/19/2018 3:45,1/19/2018 3:49,Overwatch League - Stage 1,10240,4,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Numbani,3,3,2,NULL,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,66.73183441,66.73069763,218.8810272,0,NULL,NULL,3,2
1/19/2018 3:56,1/19/2018 4:01,Overwatch League - Stage 1,10240,5,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Lijiang Tower,1,2,0,Garden,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,0,0,0,0,89,100,0,1
1/19/2018 4:01,1/19/2018 4:07,Overwatch League - Stage 1,10240,5,Los Angeles Gladiators,Los Angeles Gladiators,Philadelphia Fusion,Lijiang Tower,2,2,0,Control Center,Philadelphia Fusion,Los Angeles Gladiators,Philadelphia Fusion,Los Angeles Gladiators,0,0,0,0,99,100,0,2
1/20/2018 0:08,1/20/2018 0:16,Overwatch League - Stage 1,10241,1,Seoul Dynasty,Seoul Dynasty,Boston Uprising,Junkertown,1,3,2,NULL,Seoul Dynasty,Boston Uprising,Boston Uprising,Seoul Dynasty,101.989212,0,8.915859222,240,NULL,NULL,3,0
1/20/2018 0:18,1/20/2018 0:27,Overwatch League - Stage 1,10241,1,Seoul Dynasty,Seoul Dynasty,Boston Uprising,Junkertown,2,3,2,NULL,Boston Uprising,Seoul Dynasty,Boston Uprising,Seoul Dynasty,38.08399963,101.989212,0,8.915859222,NULL,NULL,2,3
1/20/2018 0:35,1/20/2018 0:39,Overwatch League - Stage 1,10241,2,Seoul Dynasty,Seoul Dynasty,Boston Uprising,Horizon Lunar Colony,1,2,1,NULL,Seoul Dynasty,Boston Uprising,Boston Uprising,Seoul Dynasty,0,0,191.1740112,240,NULL,NULL,2,0
1/20/2018 0:41,1/20/2018 0:49,Overwatch League - Stage 1,10241,2,Seoul Dynasty,Seoul Dynasty,Boston Uprising,Horizon Lunar Colony,2,2,1,NULL,Boston Uprising,Seoul Dynasty,Boston Uprising,Seoul Dynasty,0,0,0,191.1740112,NULL,NULL,1,2
